"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"RT @bloknetwork: Blok's Claire sits down with a global photographer, Vaida, https://t.co/lgXt6kT3kc
Blok has been busy researching the tria…";FALSE;0;NA;2018-04-10 13:03:41;FALSE;NA;"983691989769211904";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"chapelintel";20;TRUE;FALSE;NA;NA
"@Steve_Lockstep Why do I sense that what you're really expressing are your feelings regarding cute animated videos about blockchain?";FALSE;0;"Steve_Lockstep";2018-04-10 13:03:41;FALSE;"983633169466343425";"983691989421056001";"45756881";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"NishantK";0;FALSE;FALSE;NA;NA
"RT @bethereumteam: Have you already registered on https://t.co/VupC9N9Dcm?
Our public #presale is starting soon! <U+23F1><U+FE0F>
#Crypto #Bitcoin #Block…";FALSE;0;NA;2018-04-10 13:03:40;FALSE;NA;"983691987751550976";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"irfansnald";1391;TRUE;FALSE;NA;NA
"RT @bethereumteam: Are you wondering how we're going ensure #transparency and a manipulation-free environment with #Bethereum? <ed><U+00A0><U+00BE><ed><U+00B7><U+0090>
Read about…";FALSE;0;NA;2018-04-10 13:03:39;FALSE;NA;"983691982924066816";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"DanielleCrisos6";2532;TRUE;FALSE;NA;NA
"RT @PlazaSystems: Summary of \"Why the MerchantChain™ will be the go-to blockchain for business, trade, commerce\": It's a fast, stable, sust…";FALSE;0;NA;2018-04-10 13:03:39;FALSE;NA;"983691982923907072";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"NatureNCoins";223;TRUE;FALSE;NA;NA
"RT @ubonium: Softcap 3.5mil exceeded! Join us at #UboniumICO with Production-Grade MVP #Ubocoin #TokenSale pre-sale is now live with 43% bo…";FALSE;0;NA;2018-04-10 13:03:39;FALSE;NA;"983691982643089408";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"BluRPie508";1462;TRUE;FALSE;NA;NA
"#Blockchain technology could give content creators a level of freedom they haven’t experienced before, along with t… https://t.co/MoL0P2oNzE";FALSE;0;NA;2018-04-10 13:03:39;TRUE;NA;"983691981061873666";NA;"<a href=\"http://www.hubspot.com/\" rel=\"nofollow\">HubSpot</a>";"CudoMiner";0;FALSE;FALSE;NA;NA
"RT @theincitement: \"Would you donate $5 if it costed you $100?\" Here's everything that's wrong with the charitable and #humanitarian indust…";FALSE;0;NA;2018-04-10 13:03:38;FALSE;NA;"983691978645823488";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"simplivllc";38;TRUE;FALSE;NA;NA
"@GammaticalError \"blockchain program lead\"";FALSE;0;"GammaticalError";2018-04-10 13:03:38;FALSE;"983690986042875904";"983691977769275393";"1478663665";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"Frances_Coppola";0;FALSE;FALSE;NA;NA
"RT @ProducToken: On your Starting Blocks : Prod Tokens 24 hour Flash Sale! https://t.co/RVwxco5tkY #digitalday18 #crypto #cryptocurrency #b…";FALSE;0;NA;2018-04-10 13:03:37;FALSE;NA;"983691974812188674";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"arun_nishad";84;TRUE;FALSE;NA;NA
"RT @bethereumteam: After releasing the #OnePager we've also summed up everything important about #Bethereum in our Three-pager! <ed><U+00A0><U+00BD><ed><U+00B3><U+00B0>
Read more…";FALSE;0;NA;2018-04-10 13:03:35;FALSE;NA;"983691966473945088";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"DanielleCrisos6";2290;TRUE;FALSE;NA;NA
"RT @velixID: Big announcement!
@velixID has got into strategic partnership with #WandX towards the common cause of improving consumer servi…";FALSE;0;NA;2018-04-10 13:03:35;FALSE;NA;"983691966151122944";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"KevichMz";285;TRUE;FALSE;NA;NA
"RT @Enkidu_io: Meet Tejas Tholpadi, a blockchain developer. 
He is a software architect, tech explorer, crypto enthusiast and has built 3D…";FALSE;0;NA;2018-04-10 13:03:35;FALSE;NA;"983691965102460928";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"Hukojlax5club";66;TRUE;FALSE;NA;NA
"RT @DNotesEDU: Next-Gen Investing
https://t.co/vuw3U6oBYt
#CryptocurrencyEducationWeek #blockchain #FLM2018 https://t.co/RkZ4CIWiKW";FALSE;0;NA;2018-04-10 13:03:34;FALSE;NA;"983691961906249728";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"ShobnomGuuleed";20;TRUE;FALSE;NA;NA
"RT @TipBlockchain: Current TIP bounty &amp; airdrop campaigns:
Airdrop https://t.co/IvMcwBgTOo
Bounty on BitcoinTalk https://t.co/ZKtnPNu74L
Bo…";FALSE;0;NA;2018-04-10 13:03:34;FALSE;NA;"983691961717723136";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"solomatinarina";58;TRUE;FALSE;NA;NA
"RT @insureum_zikto: Fund usage percentage by key segment. #insurance #fintech #blockchain #healthcare https://t.co/Xwq6zuYsGL";FALSE;0;NA;2018-04-10 13:03:34;FALSE;NA;"983691961654792192";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"gertrud_klaus";164;TRUE;FALSE;NA;NA
"RT coindesk \"JUST IN: 'Big Four' Firm Deloitte Appoints New Head of Blockchain Services https://t.co/bM0RCIDSzR https://t.co/VeleX3wCai\"";FALSE;0;NA;2018-04-10 13:03:32;FALSE;NA;"983691955002540032";NA;"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>";"execsummary2018";0;FALSE;FALSE;NA;NA
"RT @thomsonreuters: Are you ready for #blockchain? Learn the basics of this buzzed-about tech and explore what opportunities it may unlock…";FALSE;0;NA;2018-04-10 13:03:32;FALSE;NA;"983691953610153985";NA;"<a href=\"http://gaggleamp.com/twit/\" rel=\"nofollow\">GaggleAMP</a>";"FollettTammie";38;TRUE;FALSE;NA;NA
"RT @ProducToken: On your Starting Blocks : Prod Tokens 24 hour Flash Sale! https://t.co/RVwxco5tkY #digitalday18 #crypto #cryptocurrency #b…";FALSE;0;NA;2018-04-10 13:03:31;FALSE;NA;"983691950359531521";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"DaniilNikonyuk";84;TRUE;FALSE;NA;NA
"@mistressmatisse @darkmane You could set up a smart contract, and maybe gain a whole new customer base. #blockchain";FALSE;0;"mistressmatisse";2018-04-10 13:03:30;FALSE;"983565360073883649";"983691946332950528";"14990112";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"mkoxbg";0;FALSE;FALSE;NA;NA
"YouTube and Facebook Are Losing Creators to Blockchain-Powered Rivals https://t.co/bbMXzcRnGp";FALSE;0;NA;2018-04-10 13:03:30;FALSE;NA;"983691945116651520";NA;"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>";"_mangesh_tekale";0;FALSE;FALSE;NA;NA
"RT @bethereumteam: <ed><U+00A0><U+00B5><ed><U+00B7><U+0097><ed><U+00A0><U+00B5><ed><U+00B7><U+00BC><ed><U+00A0><U+00B5><ed><U+00B7><U+00BB>'<ed><U+00A0><U+00B5><ed><U+00B8><U+0081> <ed><U+00A0><U+00B5><ed><U+00B7><U+00BA><ed><U+00A0><U+00B5><ed><U+00B7><U+00B6><ed><U+00A0><U+00B5><ed><U+00B8><U+0080><ed><U+00A0><U+00B5><ed><U+00B8><U+0080> <ed><U+00A0><U+00B5><ed><U+00B7><U+00BC><ed><U+00A0><U+00B5><ed><U+00B8><U+0082><ed><U+00A0><U+00B5><ed><U+00B8><U+0081> <ed><U+00A0><U+00B5><ed><U+00B7><U+00BC><ed><U+00A0><U+00B5><ed><U+00B7><U+00BB> <ed><U+00A0><U+00B5><ed><U+00B8><U+0081><ed><U+00A0><U+00B5><ed><U+00B7><U+00B5><ed><U+00A0><U+00B5><ed><U+00B7><U+00B2> <ed><U+00A0><U+00B5><ed><U+00B7><U+00B3><ed><U+00A0><U+00B5><ed><U+00B8><U+0082><ed><U+00A0><U+00B5><ed><U+00B7><U+00BB>: https://t.co/n5XxTqJJSL
#Crypto #Blockchain #Bitcoin #Ethereum #TRON #IoT #preICO #TokenSale…";FALSE;0;NA;2018-04-10 13:03:29;FALSE;NA;"983691942902095873";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"DanielleCrisos6";2340;TRUE;FALSE;NA;NA
"Our mission is to provide the first unified framework for blockchain-based busi- ness integration #Unibright #ico https://t.co/WxkNOEWfZi";FALSE;0;NA;2018-04-10 13:03:29;FALSE;NA;"983691942893670401";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"baychelfinkto11";0;FALSE;FALSE;NA;NA
"RT @BittwattPteLtd: Embeded with Blockchain driven technology, #Bittwatt is the solution for balancing energy consumption levels in real ti…";FALSE;0;NA;2018-04-10 13:03:29;FALSE;NA;"983691942595891202";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"VictorMaynal";980;TRUE;FALSE;NA;NA
"RT @CoolCousinCo: @CoolCousinCo BTS #16: <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> to eat hummus every day for lunch <ed><U+00A0><U+00BD><ed><U+00B8><U+008B><ed><U+00A0><U+00BD><ed><U+00B8><U+00BB>, had chicken pox <ed><U+00A0><U+00BE><ed><U+00B4><U+0092> twice &amp; has sprained every limb <ed><U+00A0><U+00BE><ed><U+00B4><U+0095> at lea…";FALSE;0;NA;2018-04-10 13:03:29;FALSE;NA;"983691940834234368";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"policeoo";695;TRUE;FALSE;NA;NA
"RT @stealthcrypto_: We are building the world’s largest fully decentralized, incentivized, self-sustainable, wireless mesh telecommunicatio…";FALSE;0;NA;2018-04-10 13:03:29;FALSE;NA;"983691939865219074";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"PhoncesVhie";2714;TRUE;FALSE;NA;NA
"RT @SwapyNetwork: Swapy Network is a decentralized platform that aims to provide Universal Access to Credit. Find out about our ICO! https:…";FALSE;0;NA;2018-04-10 13:03:28;FALSE;NA;"983691937939992582";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"giaquyenpt";1422;TRUE;FALSE;NA;NA
"RT @show_crypto: Rob Viglione @robviglione , Co-Founder of ZenCash @zencashofficial   talks about how and why blockchain is revolutionising…";FALSE;0;NA;2018-04-10 13:03:28;FALSE;NA;"983691936996323329";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"ZenCashKorea";6;TRUE;FALSE;NA;NA
"#FixyNetwork @fixynetwork a blockchain based use crypto currency to buy goods and assets through there apps and a s… https://t.co/MZKiJfKLN1";FALSE;0;NA;2018-04-10 13:03:28;TRUE;NA;"983691935528505344";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Dmitrii6851";0;FALSE;FALSE;NA;NA
"#geolocation #Crypto #Blockchain
be part of XYO network and invest now
visit to get more information : https://t.co/iE0H1E0oiP";FALSE;0;NA;2018-04-10 13:03:28;FALSE;NA;"983691934769201152";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"henyamaryn";0;FALSE;FALSE;NA;NA
"RT @DigitizeCoin: #Digitize is the first #blockchain startup that allows you to convert your loose change and cash into #Cryptocurrency.…";FALSE;0;NA;2018-04-10 13:03:27;FALSE;NA;"983691931577352192";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"_LoLed_";1996;TRUE;FALSE;NA;NA
"RT @BitGuildPLAT: \"In-game economies would essentially be no different from a real world market<U+200A>—<U+200A>with the added bonus of being able to fre…";FALSE;0;NA;2018-04-10 13:03:26;FALSE;NA;"983691928431677440";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"So_Squeez";138;TRUE;FALSE;NA;NA
"White Paper: Innovative Blockchain Uses in Health Care https://t.co/HmYchN4ZfS";FALSE;0;NA;2018-04-10 13:03:26;FALSE;NA;"983691927936782337";NA;"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>";"innovationlinks";0;FALSE;FALSE;NA;NA
"a very interesting project for everyone, it is therefore mandatory for everyone to support this project, may all su… https://t.co/WvvmHHiO98";FALSE;0;NA;2018-04-10 13:03:26;TRUE;NA;"983691927521390593";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"JatmikoRian";0;FALSE;FALSE;NA;NA
"RT @stealthcrypto_: StealthCrypto™ has the experience and the expertise to protect your data using next-generation decentralized blockchain…";FALSE;0;NA;2018-04-10 13:03:26;FALSE;NA;"983691926355324930";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"PhoncesVhie";2575;TRUE;FALSE;NA;NA
"RT @DNotesEDU: Next-Gen Investing
https://t.co/vuw3U6oBYt
#CryptocurrencyEducationWeek #blockchain #FLM2018 https://t.co/RkZ4CIWiKW";FALSE;0;NA;2018-04-10 13:03:25;FALSE;NA;"983691925483085824";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"BulemBaydak1";20;TRUE;FALSE;NA;NA
"RT @ViceToken: We trademarked the phrase “Get Paid To Watch Porn®” to emphasize the benefit of the VIT platform for adult content viewers.…";FALSE;0;NA;2018-04-10 13:03:24;FALSE;NA;"983691920143560704";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"centuryburberry";30;TRUE;FALSE;NA;NA
"RT @CoolCousinCo: It's true. 
Get whitelisted for our FLASH PRESALE now. 
https://t.co/vns7GjgDWO

#ico #iconews #blockchain #crypto #eth h…";FALSE;0;NA;2018-04-10 13:03:24;FALSE;NA;"983691919015505920";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"policeoo";814;TRUE;FALSE;NA;NA
"RT @Signals_Network: To make crypto trading more efficient and user-friendly for all traders, Signals is offering its solution – an Ethereu…";FALSE;0;NA;2018-04-10 13:03:24;FALSE;NA;"983691918776287233";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"adi_sudaryasa";3720;TRUE;FALSE;NA;NA
"RFIDlab: Blockchain technology is making big waves in many industries, especially Healthcare and science:… https://t.co/kFpi0rfEqw";FALSE;0;NA;2018-04-10 13:03:24;TRUE;NA;"983691918201835521";NA;"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>";"keysyio";0;FALSE;FALSE;NA;NA
"RT @CoolCousinCo: You have until 10 AM UTC on APRIL 11th to get in on this. 
https://t.co/tJoKmz1w9V 
#crypto #tokensale #blockchain #trave…";FALSE;0;NA;2018-04-10 13:03:24;FALSE;NA;"983691918017150976";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"ClayIMFWTF";101;TRUE;FALSE;NA;NA
"RT @bethereumteam: We're one of the best rated projects on @ICO_marks! <ed><U+00A0><U+00BE><ed><U+00B5><U+0087>
Check it out: https://t.co/UunWeAJBJb 
#Crypto #Blockchain #Bitcoi…";FALSE;0;NA;2018-04-10 13:03:23;FALSE;NA;"983691917354553348";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"DanielleCrisos6";2454;TRUE;FALSE;NA;NA
"#Crypto #Blockchain #Crowdfunding #JoyToken The current solution utilises the usage of Block generation information… https://t.co/0M3cnNWnIG";FALSE;0;NA;2018-04-10 13:03:23;TRUE;NA;"983691914800173056";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"DAnatoliyevich";0;FALSE;FALSE;NA;NA
"RT @AitheonOfficial: If you need help with any specialized vehicle, #Aitheon pilots are available 24/7 to assist you! They will also earn #…";FALSE;0;NA;2018-04-10 13:03:22;FALSE;NA;"983691911432101889";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"dedijoni3";423;TRUE;FALSE;NA;NA
"Use your bitcoin to get the new ICO. https://t.co/seMRvgKPEv #cryptocurrency @ico @blockchain #ethereum #bitcoin… https://t.co/S9qnhE7VsX";FALSE;0;NA;2018-04-10 13:03:22;TRUE;NA;"983691910169624576";NA;"<a href=\"https://www.socialjukebox.com\" rel=\"nofollow\">The Social Jukebox</a>";"AndyVanDyke";0;FALSE;FALSE;NA;NA
"RT @fixy_app: The Store Finder feature will allow users to check the nearby fixy accepted stores which users are able to buy goods using fi…";FALSE;0;NA;2018-04-10 13:03:21;FALSE;NA;"983691908898795520";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"slicercitrine";540;TRUE;FALSE;NA;NA
"How to make #blockchain flourish in Europe? Great to hear talk of regulatory sandboxes for #startups <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#DigitalDay18 https://t.co/ahTNfZEyRV";FALSE;0;NA;2018-04-10 13:03:21;FALSE;NA;"983691907351154688";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Allied4Startups";0;FALSE;FALSE;NA;NA
"RT @Peurtoken: https://t.co/oXIXJbYU9R marketplace - we are wherever you are - we have professional teams and reliable payroll solutions th…";FALSE;0;NA;2018-04-10 13:03:21;FALSE;NA;"983691905534963712";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"tyzik1000";1169;TRUE;FALSE;NA;NA
"RT @EuropeanCryptoB: The second bullish wave is on it's way, join us for the ICO 
https://t.co/qZyV47Kv3B
#europeanCryptoB #ethereum #Banki…";FALSE;0;NA;2018-04-10 13:03:20;FALSE;NA;"983691904037498881";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"antosalma24";477;TRUE;FALSE;NA;NA
"Are you join to the stock photography revolution?
Learn more ==&gt; https://t.co/FDyYHrWcfi
#stockphotography… https://t.co/5Guc4VuVgG";FALSE;0;NA;2018-04-10 13:03:20;TRUE;NA;"983691903643389952";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"Petroff_ff";0;FALSE;FALSE;NA;NA
"RT @arlenenewbigg: How can #blockchain keep your information private? {Video}  #CyberSecurity #infosec #security #socialmedia #privacy   FF…";FALSE;0;NA;2018-04-10 13:03:20;FALSE;NA;"983691901944631296";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"TarakRindani";2;TRUE;FALSE;NA;NA
"An update by wingsplatform! The WINGS community rewards program has relaunched. Here's how to collect your Eggs.… https://t.co/X3R6IC63oR";FALSE;0;NA;2018-04-10 13:03:19;TRUE;NA;"983691900900212736";NA;"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>";"Wings_Eggs";0;FALSE;FALSE;NA;NA
"RT @tiar83: Sp8de is a protocol for blockchain-based platform with multiple features that are essential for the growing blockchain gambling…";FALSE;0;NA;2018-04-10 13:03:19;FALSE;NA;"983691899994279936";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"KhanMehraj1988";65;TRUE;FALSE;NA;NA
"RT @Merculet_io: Our CEO Ivan Jiang just completed the AMA with ICO Drops, the full video will be released soon, stay tuned!  #merculet #IC…";FALSE;0;NA;2018-04-10 13:03:19;FALSE;NA;"983691898769428480";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"AleksUtencov";398;TRUE;FALSE;NA;NA
"RT @bloknetwork: Blok's Claire sits down with a global photographer, Vaida, https://t.co/lgXt6kT3kc
Blok has been busy researching the tria…";FALSE;0;NA;2018-04-10 13:03:19;FALSE;NA;"983691898119380994";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"lameanger";20;TRUE;FALSE;NA;NA
"RT @WePowerN: What makes a well-known #entrepreneur @PeterDiamandis excited about #WePower and why it is important:
Watch the full video he…";FALSE;0;NA;2018-04-10 13:03:18;FALSE;NA;"983691896752029696";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"delamesa2017";282;TRUE;FALSE;NA;NA
"@drvandanashiva could #blockchain move a step further?";FALSE;0;"drvandanashiva";2018-04-10 13:03:18;FALSE;"980276216421933056";"983691894654988289";"80811754";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"quasarblue2";0;FALSE;FALSE;NA;NA
"RT @tendswiss: The investment generation gap: experience vs. ownership - The growing uptake of an asset-light lifestyle, enabled via new te…";FALSE;0;NA;2018-04-10 13:03:17;FALSE;NA;"983691892297818112";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"sarigigaitate";31;TRUE;FALSE;NA;NA
"#Nauticus provides user-friendly, efficient and secure crypto banking, payments and eCommerce 
solutions utilizing… https://t.co/mbV871PcJY";FALSE;0;NA;2018-04-10 13:03:17;TRUE;NA;"983691891190435841";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"thekeninsberg";0;FALSE;FALSE;NA;NA
"RT @nista_token: NISTA

Total supply: 20,000,000 
Symbol: NIS
1. Follow
2. Like
3. Retweet
4. Comment your ETH address (Only 3000 people)…";FALSE;0;NA;2018-04-10 13:03:17;FALSE;NA;"983691890162716673";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"Maximfoxx";142;TRUE;FALSE;NA;NA
"RT @nadiv2904: Kepler Technologies is a cutting-edge #robotics and Artificial intelligence (#AI) #startup on the #blockchain

https://t.co/…";FALSE;0;NA;2018-04-10 13:03:17;FALSE;NA;"983691888933785611";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"A_Ashrita";1;TRUE;FALSE;NA;NA
"RT @CoolCousinCo: <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+008A> ARE YOU READY? IT'S TOMORROW. <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+008A>
24 hours pre-sale. Get whitelisted now. 
https://t.co/vns7Gjy…";FALSE;0;NA;2018-04-10 13:03:16;FALSE;NA;"983691885716885504";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"policeoo";673;TRUE;FALSE;NA;NA
"RT @BobsRepair: @BobsRepair will be hosting a live Web Session this Wednesday, 10:00a.m. Pacific time!  We will be releasing our website pr…";FALSE;0;NA;2018-04-10 13:03:15;FALSE;NA;"983691883644948480";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Shnur58";721;TRUE;FALSE;NA;NA
"https://t.co/rIcpE6U5QA IN: 'Big Four' Firm Deloitte Appoints New Head of Blockchain Services… https://t.co/UgX84GkrZL";FALSE;0;NA;2018-04-10 13:03:15;TRUE;NA;"983691882940203009";NA;"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>";"infosrugby11";0;FALSE;FALSE;NA;NA
"RT @ProducToken: The most promising #ICO to invest in !
ROI + Buy = Best 2018 #smartmanufacturing ICO. 
Join the industrial revolution now…";FALSE;0;NA;2018-04-10 13:03:15;FALSE;NA;"983691882097131520";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Ubay823";276;TRUE;FALSE;NA;NA
"RT @MAVRO_COIN: The Mavro token will revolutionize the MLM industry. Are you prepared? #Mavro #cryptocurrency #blockchain #crypto #bitcoin…";FALSE;0;NA;2018-04-10 13:03:15;FALSE;NA;"983691881593778176";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"GaelDizon";293;TRUE;FALSE;NA;NA
"Coinbase Engages SEC about Turning into a Regulated Brokerage: Report https://t.co/iSe01hn4qL *** *** Tinking about… https://t.co/TvHMb9qQAn";FALSE;0;NA;2018-04-10 13:03:15;TRUE;NA;"983691881476444161";NA;"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>";"Bitcoins_for_u";0;FALSE;FALSE;NA;NA
"#FixyNetwork @fixynetwor is coming to change the situation in using cryptocurrency and blockchain technology in our… https://t.co/B9ZrKK993F";FALSE;0;NA;2018-04-10 13:03:15;TRUE;NA;"983691880260079616";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Dmitrii6851";0;FALSE;FALSE;NA;NA
"RT @SocialWalletInc: @SocialWalletInc is proud to announce its #partnership with @showhandio. Showhand will now be listed on the Social Wal…";FALSE;0;NA;2018-04-10 13:03:14;FALSE;NA;"983691879916204032";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"IROEGBULAMP";1492;TRUE;FALSE;NA;NA
"RT @bethereumteam: Our #communities are almost at 6-digit numbers! <ed><U+00A0><U+00BD><ed><U+00B2><U+00AC>
Join them: https://t.co/n5XxTqJJSL
#Crypto #cryptocurrency #ICO #preIC…";FALSE;0;NA;2018-04-10 13:03:14;FALSE;NA;"983691876963364865";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"DanielleCrisos6";1044;TRUE;FALSE;NA;NA
"#PECUNIO #Crypto #Blockchain #ICO #Profit #invest  The  project worthy, strong, steady, it is necessary to pay atte… https://t.co/OnxOKh29mn";FALSE;0;NA;2018-04-10 13:03:13;TRUE;NA;"983691875017265152";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"Jalilah41";0;FALSE;FALSE;NA;NA
